https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume USDT,tradecount
1651356000000,2022-04-30 22:00:00,ALGO/USDT,0.60320000,0.60320000,0.58840000,0.58940000,3109667.98000000,1854064.42678500,8069
1651352400000,2022-04-30 21:00:00,ALGO/USDT,0.60300000,0.60490000,0.60070000,0.60320000,791265.00000000,477010.79950000,1807
1651348800000,2022-04-30 20:00:00,ALGO/USDT,0.61060000,0.61140000,0.60150000,0.60320000,2060639.00000000,1248565.07610000,3092
1651345200000,2022-04-30 19:00:00,ALGO/USDT,0.60870000,0.61340000,0.60600000,0.61070000,1500185.00000000,913022.65150000,3071
1651341600000,2022-04-30 18:00:00,ALGO/USDT,0.60510000,0.60960000,0.60440000,0.60880000,1285959.00000000,780831.50290000,2973
1651338000000,2022-04-30 17:00:00,ALGO/USDT,0.61480000,0.61540000,0.60180000,0.60550000,2111432.00000000,1284448.88226800,5413
1651334400000,2022-04-30 16:00:00,ALGO/USDT,0.62010000,0.62300000,0.61460000,0.61510000,880997.00000000,545589.18320000,2187
1651330800000,2022-04-30 15:00:00,ALGO/USDT,0.61410000,0.62190000,0.61250000,0.62010000,1767092.00000000,1091112.53930000,4861
1651327200000,2022-04-30 14:00:00,ALGO/USDT,0.62680000,0.63000000,0.61280000,0.61390000,1874288.27000000,1164561.69079600,5090
1651323600000,2022-04-30 13:00:00,ALGO/USDT,0.63250000,0.63410000,0.62510000,0.62680000,1138158.00000000,715899.62980000,2776
1651320000000,2022-04-30 12:00:00,ALGO/USDT,0.63490000,0.63770000,0.63190000,0.63250000,908170.00000000,575763.63070000,1719
1651316400000,2022-04-30 11:00:00,ALGO/USDT,0.63290000,0.63750000,0.63290000,0.63500000,662442.00000000,421020.91440000,1664
1651312800000,2022-04-30 10:00:00,ALGO/USDT,0.63370000,0.63570000,0.63150000,0.63280000,479245.00000000,303487.56890000,1202
1651309200000,2022-04-30 09:00:00,ALGO/USDT,0.63230000,0.63470000,0.63040000,0.63380000,779106.00000000,493280.94440000,1786
1651305600000,2022-04-30 08:00:00,ALGO/USDT,0.63560000,0.63570000,0.62790000,0.63230000,1177421.00000000,744251.35340000,2942
1651302000000,2022-04-30 07:00:00,ALGO/USDT,0.63840000,0.63900000,0.63400000,0.63570000,568728.00000000,361958.72260000,1414
1651298400000,2022-04-30 06:00:00,ALGO/USDT,0.63780000,0.63940000,0.63550000,0.63830000,436920.00000000,278382.88090000,1244
1651294800000,2022-04-30 05:00:00,ALGO/USDT,0.63470000,0.63920000,0.63340000,0.63790000,468639.00000000,298347.22210000,1164
1651291200000,2022-04-30 04:00:00,ALGO/USDT,0.63400000,0.63700000,0.63160000,0.63460000,419954.00000000,266418.64050000,1198
1651287600000,2022-04-30 03:00:00,ALGO/USDT,0.63630000,0.63690000,0.63100000,0.63380000,631117.00000000,399715.63100000,1476
1651284000000,2022-04-30 02:00:00,ALGO/USDT,0.63770000,0.63960000,0.63430000,0.63620000,496349.00000000,316462.05580000,1283
1651280400000,2022-04-30 01:00:00,ALGO/USDT,0.63630000,0.63860000,0.63380000,0.63760000,746204.00000000,474935.53300000,2427
1651276800000,2022-04-30 00:00:00,ALGO/USDT,0.63800000,0.63910000,0.63230000,0.63630000,994151.00000000,632373.98340000,3515
1651273200000,2022-04-29 23:00:00,ALGO/USDT,0.63560000,0.63820000,0.63340000,0.63810000,759917.00000000,483380.30450000,2035
1651269600000,2022-04-29 22:00:00,ALGO/USDT,0.63280000,0.63630000,0.62830000,0.63560000,933854.00000000,590973.95700000,2541
1651266000000,2022-04-29 21:00:00,ALGO/USDT,0.62970000,0.63500000,0.62780000,0.63290000,1138116.00000000,719112.54540000,2707
1651262400000,2022-04-29 20:00:00,ALGO/USDT,0.62610000,0.63240000,0.62550000,0.62970000,2076779.00000000,1306242.92600000,4756
1651258800000,2022-04-29 19:00:00,ALGO/USDT,0.63730000,0.63920000,0.61920000,0.62610000,3154586.00000000,1987148.24676000,7979
1651255200000,2022-04-29 18:00:00,ALGO/USDT,0.65100000,0.65250000,0.63100000,0.63730000,3111463.98000000,1991270.28899400,7667
1651251600000,2022-04-29 17:00:00,ALGO/USDT,0.64960000,0.65410000,0.64740000,0.65070000,1161793.00000000,756755.39360000,2507
1651248000000,2022-04-29 16:00:00,ALGO/USDT,0.65560000,0.65770000,0.64700000,0.64960000,1455259.00000000,948277.76390000,4049
1651244400000,2022-04-29 15:00:00,ALGO/USDT,0.65590000,0.65990000,0.65390000,0.65580000,1464459.00000000,961041.72750000,2710
1651240800000,2022-04-29 14:00:00,ALGO/USDT,0.66490000,0.66670000,0.65380000,0.65600000,1469184.00000000,969872.02390000,3623
1651237200000,2022-04-29 13:00:00,ALGO/USDT,0.65890000,0.66710000,0.65650000,0.66490000,1369086.00000000,906095.32040000,3471
1651233600000,2022-04-29 12:00:00,ALGO/USDT,0.65600000,0.66140000,0.65370000,0.65920000,1444042.00000000,951415.76340000,3690
1651230000000,2022-04-29 11:00:00,ALGO/USDT,0.65840000,0.66000000,0.65280000,0.65610000,2005182.00000000,1317686.07870000,4827
1651226400000,2022-04-29 10:00:00,ALGO/USDT,0.66700000,0.66770000,0.65540000,0.65850000,2052746.00000000,1357681.53670000,5415
1651222800000,2022-04-29 09:00:00,ALGO/USDT,0.67150000,0.67150000,0.66550000,0.66730000,1442118.00000000,963934.75580000,3770
1651219200000,2022-04-29 08:00:00,ALGO/USDT,0.67290000,0.67720000,0.67010000,0.67150000,1744193.00000000,1174849.69610000,3606
1651215600000,2022-04-29 07:00:00,ALGO/USDT,0.68610000,0.68820000,0.67040000,0.67260000,5588247.00000000,3773778.38130000,10747
1651212000000,2022-04-29 06:00:00,ALGO/USDT,0.68370000,0.68890000,0.68060000,0.68610000,1059257.00000000,726500.25780000,2309
1651208400000,2022-04-29 05:00:00,ALGO/USDT,0.68220000,0.68640000,0.68180000,0.68380000,887929.00000000,607027.15270000,1882
1651204800000,2022-04-29 04:00:00,ALGO/USDT,0.68700000,0.68820000,0.68140000,0.68240000,1817358.00000000,1242891.42830000,4382
1651201200000,2022-04-29 03:00:00,ALGO/USDT,0.69110000,0.69390000,0.68500000,0.68690000,1706674.00000000,1176583.67890000,4847
1651197600000,2022-04-29 02:00:00,ALGO/USDT,0.70400000,0.70400000,0.68770000,0.69110000,1135429.00000000,790081.77100000,4337
1651194000000,2022-04-29 01:00:00,ALGO/USDT,0.70430000,0.70990000,0.69840000,0.70400000,2416080.00000000,1699462.71180000,8544
1651190400000,2022-04-29 00:00:00,ALGO/USDT,0.69840000,0.70470000,0.69400000,0.70420000,1922544.00000000,1342800.06350000,6475
1651186800000,2022-04-28 23:00:00,ALGO/USDT,0.69610000,0.70210000,0.68990000,0.69820000,1624833.00000000,1131891.13770000,4510
1651183200000,2022-04-28 22:00:00,ALGO/USDT,0.70760000,0.70770000,0.68670000,0.69610000,2535532.00000000,1767625.21080000,7034
1651179600000,2022-04-28 21:00:00,ALGO/USDT,0.68010000,0.71580000,0.67940000,0.70760000,5446347.00000000,3813723.57150000,14850
1651176000000,2022-04-28 20:00:00,ALGO/USDT,0.68280000,0.68560000,0.67710000,0.67990000,1104314.00000000,751711.97310000,2976
1651172400000,2022-04-28 19:00:00,ALGO/USDT,0.68630000,0.69050000,0.68190000,0.68270000,993998.00000000,683157.04600000,2779
1651168800000,2022-04-28 18:00:00,ALGO/USDT,0.68330000,0.69360000,0.67950000,0.68640000,2184338.00000000,1500599.55070000,5749
1651165200000,2022-04-28 17:00:00,ALGO/USDT,0.68220000,0.68390000,0.67740000,0.68320000,1312372.00000000,894136.58320000,3463
1651161600000,2022-04-28 16:00:00,ALGO/USDT,0.67370000,0.68420000,0.66680000,0.68210000,1547605.00000000,1047710.70310000,4715
1651158000000,2022-04-28 15:00:00,ALGO/USDT,0.67320000,0.68640000,0.66880000,0.67390000,2947685.00000000,1999917.23320000,7538
1651154400000,2022-04-28 14:00:00,ALGO/USDT,0.67480000,0.67490000,0.66730000,0.67300000,2238121.00000000,1501382.05340000,4971
1651150800000,2022-04-28 13:00:00,ALGO/USDT,0.67470000,0.69440000,0.66980000,0.67490000,5287234.00000000,3589182.26510000,15267
1651147200000,2022-04-28 12:00:00,ALGO/USDT,0.67880000,0.68450000,0.67340000,0.67470000,2540323.00000000,1729178.02690000,5537
1651143600000,2022-04-28 11:00:00,ALGO/USDT,0.67570000,0.67940000,0.67560000,0.67890000,1292533.00000000,876772.41080000,2104
1651140000000,2022-04-28 10:00:00,ALGO/USDT,0.67840000,0.67920000,0.67400000,0.67560000,966332.00000000,653937.82660000,2233
1651136400000,2022-04-28 09:00:00,ALGO/USDT,0.68160000,0.68440000,0.67700000,0.67820000,1444875.00000000,983831.24280000,3217
1651132800000,2022-04-28 08:00:00,ALGO/USDT,0.67270000,0.68320000,0.67060000,0.68150000,1903397.00000000,1290581.82910000,4803
1651129200000,2022-04-28 07:00:00,ALGO/USDT,0.66890000,0.67600000,0.66710000,0.67270000,788487.00000000,529829.48390000,2340
1651125600000,2022-04-28 06:00:00,ALGO/USDT,0.66540000,0.67000000,0.66460000,0.66880000,652519.00000000,435937.70380000,1624
1651122000000,2022-04-28 05:00:00,ALGO/USDT,0.66780000,0.66900000,0.66310000,0.66600000,567917.00000000,377875.64330000,1561
1651118400000,2022-04-28 04:00:00,ALGO/USDT,0.66530000,0.66910000,0.66470000,0.66790000,428710.00000000,286122.28340000,1172
1651114800000,2022-04-28 03:00:00,ALGO/USDT,0.66760000,0.66920000,0.66450000,0.66520000,541854.00000000,361724.37820000,1304
1651111200000,2022-04-28 02:00:00,ALGO/USDT,0.66270000,0.66810000,0.66160000,0.66760000,463028.00000000,308089.71700000,1235
1651107600000,2022-04-28 01:00:00,ALGO/USDT,0.66760000,0.67200000,0.66090000,0.66280000,1929953.00000000,1287488.01090000,3829
1651104000000,2022-04-28 00:00:00,ALGO/USDT,0.67130000,0.67150000,0.66490000,0.66770000,1545317.00000000,1032505.60470000,2705
1651100400000,2022-04-27 23:00:00,ALGO/USDT,0.66580000,0.67240000,0.66580000,0.67120000,581313.00000000,389331.92310000,1540
1651096800000,2022-04-27 22:00:00,ALGO/USDT,0.66920000,0.67130000,0.66540000,0.66600000,518027.00000000,346537.84210000,1368
1651093200000,2022-04-27 21:00:00,ALGO/USDT,0.66290000,0.67000000,0.66220000,0.66920000,538773.00000000,359167.98580000,1805
1651089600000,2022-04-27 20:00:00,ALGO/USDT,0.65900000,0.66510000,0.65870000,0.66280000,735704.00000000,487627.30960000,2223
1651086000000,2022-04-27 19:00:00,ALGO/USDT,0.65820000,0.66090000,0.65420000,0.65880000,650987.00000000,427812.80490000,2146
1651082400000,2022-04-27 18:00:00,ALGO/USDT,0.66330000,0.66660000,0.65720000,0.65810000,809948.00000000,536059.23070000,2223
1651078800000,2022-04-27 17:00:00,ALGO/USDT,0.66460000,0.66630000,0.66060000,0.66330000,961794.00000000,638096.16810000,2528
1651075200000,2022-04-27 16:00:00,ALGO/USDT,0.67070000,0.67300000,0.66340000,0.66460000,1508679.00000000,1009179.79760000,3529
1651071600000,2022-04-27 15:00:00,ALGO/USDT,0.66930000,0.67540000,0.66900000,0.67080000,1391388.00000000,934750.17020000,3646
1651068000000,2022-04-27 14:00:00,ALGO/USDT,0.67340000,0.67450000,0.66020000,0.66920000,2958808.00000000,1974309.52370000,7660
1651064400000,2022-04-27 13:00:00,ALGO/USDT,0.66120000,0.67850000,0.66000000,0.67310000,2106360.00000000,1413469.14930000,5291
1651060800000,2022-04-27 12:00:00,ALGO/USDT,0.66960000,0.67100000,0.66060000,0.66110000,1642021.00000000,1094741.33610000,3094
1651057200000,2022-04-27 11:00:00,ALGO/USDT,0.66580000,0.66960000,0.65260000,0.66950000,2369676.00000000,1564227.99700000,5506
1651053600000,2022-04-27 10:00:00,ALGO/USDT,0.66910000,0.66970000,0.66340000,0.66570000,1551025.00000000,1034462.53730000,2606
1651050000000,2022-04-27 09:00:00,ALGO/USDT,0.66630000,0.66980000,0.66290000,0.66900000,1305570.00000000,869684.36640000,2689
1651046400000,2022-04-27 08:00:00,ALGO/USDT,0.67500000,0.67540000,0.66210000,0.66650000,1611878.00000000,1079863.84420000,3602
1651042800000,2022-04-27 07:00:00,ALGO/USDT,0.66950000,0.67490000,0.66820000,0.67490000,1154203.00000000,774305.50860000,2973
1651039200000,2022-04-27 06:00:00,ALGO/USDT,0.66320000,0.66950000,0.66320000,0.66930000,554265.00000000,369345.40000000,1524
1651035600000,2022-04-27 05:00:00,ALGO/USDT,0.66180000,0.66560000,0.66120000,0.66310000,611207.00000000,405747.06390000,1560
1651032000000,2022-04-27 04:00:00,ALGO/USDT,0.65840000,0.66220000,0.65700000,0.66170000,585072.00000000,386168.69370000,1452
1651028400000,2022-04-27 03:00:00,ALGO/USDT,0.66100000,0.66230000,0.65800000,0.65830000,460904.00000000,304233.82770000,1358
1651024800000,2022-04-27 02:00:00,ALGO/USDT,0.66060000,0.66230000,0.65830000,0.66100000,915654.00000000,604225.79050000,2238
1651021200000,2022-04-27 01:00:00,ALGO/USDT,0.65380000,0.66110000,0.65350000,0.66060000,848637.00000000,557727.12490000,2378
1651017600000,2022-04-27 00:00:00,ALGO/USDT,0.65600000,0.65910000,0.64880000,0.65380000,1356609.00000000,888376.10860000,3472
1651014000000,2022-04-26 23:00:00,ALGO/USDT,0.65900000,0.66010000,0.64270000,0.65600000,2035731.94000000,1325081.76774000,6686
1651010400000,2022-04-26 22:00:00,ALGO/USDT,0.66410000,0.66820000,0.65810000,0.65900000,1118276.00000000,741788.82550000,2711
1651006800000,2022-04-26 21:00:00,ALGO/USDT,0.65880000,0.66530000,0.65650000,0.66400000,787610.00000000,520589.38350000,2254
1651003200000,2022-04-26 20:00:00,ALGO/USDT,0.66030000,0.66300000,0.65200000,0.65870000,1654092.00000000,1086335.52440000,4860
1650999600000,2022-04-26 19:00:00,ALGO/USDT,0.66700000,0.66710000,0.65140000,0.66030000,2279378.00000000,1502546.76100000,6601
1650996000000,2022-04-26 18:00:00,ALGO/USDT,0.66650000,0.66700000,0.65850000,0.66700000,1925755.00000000,1277691.22080000,4578
1650992400000,2022-04-26 17:00:00,ALGO/USDT,0.67210000,0.67210000,0.66110000,0.66660000,2106757.00000000,1405182.50730000,5228
1650988800000,2022-04-26 16:00:00,ALGO/USDT,0.66190000,0.67310000,0.66000000,0.67180000,2591192.00000000,1728146.82950000,6912
1650985200000,2022-04-26 15:00:00,ALGO/USDT,0.67900000,0.68090000,0.66130000,0.66170000,3928584.00000000,2644450.69600000,9004
1650981600000,2022-04-26 14:00:00,ALGO/USDT,0.70230000,0.70280000,0.67850000,0.67920000,3477046.00000000,2406547.99530000,9338
1650978000000,2022-04-26 13:00:00,ALGO/USDT,0.71080000,0.71610000,0.70110000,0.70210000,1875522.00000000,1328603.54590000,4932
1650974400000,2022-04-26 12:00:00,ALGO/USDT,0.71600000,0.72030000,0.70950000,0.71110000,1760451.00000000,1258680.91290000,4533
1650970800000,2022-04-26 11:00:00,ALGO/USDT,0.71230000,0.71620000,0.70770000,0.71580000,1256496.00000000,894977.80550000,3352
1650967200000,2022-04-26 10:00:00,ALGO/USDT,0.71260000,0.71660000,0.71100000,0.71260000,912918.00000000,651426.13580000,2264
1650963600000,2022-04-26 09:00:00,ALGO/USDT,0.71160000,0.72800000,0.71010000,0.71270000,2856935.00000000,2052598.06190000,8122
1650960000000,2022-04-26 08:00:00,ALGO/USDT,0.71150000,0.71650000,0.71040000,0.71150000,1159331.00000000,826690.02270000,2943
1650956400000,2022-04-26 07:00:00,ALGO/USDT,0.71040000,0.71400000,0.70830000,0.71150000,920447.00000000,655338.51070000,2304
1650952800000,2022-04-26 06:00:00,ALGO/USDT,0.71290000,0.71340000,0.70630000,0.71030000,1193518.00000000,848003.38950000,2560
1650949200000,2022-04-26 05:00:00,ALGO/USDT,0.70340000,0.71510000,0.70340000,0.71290000,1137013.00000000,808253.20930000,3599
1650945600000,2022-04-26 04:00:00,ALGO/USDT,0.70190000,0.70450000,0.70050000,0.70340000,468156.00000000,328881.18910000,1348
1650942000000,2022-04-26 03:00:00,ALGO/USDT,0.70210000,0.70340000,0.70080000,0.70180000,416850.00000000,292784.95700000,1089
1650938400000,2022-04-26 02:00:00,ALGO/USDT,0.69990000,0.70330000,0.69880000,0.70200000,556380.00000000,389973.47630000,1551
1650934800000,2022-04-26 01:00:00,ALGO/USDT,0.70500000,0.70550000,0.69960000,0.69980000,560548.00000000,393954.78950000,1748
1650931200000,2022-04-26 00:00:00,ALGO/USDT,0.70310000,0.70810000,0.70280000,0.70470000,569588.00000000,401560.67990000,1933
1650927600000,2022-04-25 23:00:00,ALGO/USDT,0.70170000,0.70540000,0.70150000,0.70300000,529314.00000000,372293.13140000,1349
1650924000000,2022-04-25 22:00:00,ALGO/USDT,0.70180000,0.70250000,0.69780000,0.70150000,946142.00000000,662331.24600000,2230
1650920400000,2022-04-25 21:00:00,ALGO/USDT,0.70340000,0.70340000,0.70060000,0.70190000,380779.00000000,267356.36560000,1100
1650916800000,2022-04-25 20:00:00,ALGO/USDT,0.70420000,0.70600000,0.70110000,0.70340000,694077.00000000,488293.19820000,1890
1650913200000,2022-04-25 19:00:00,ALGO/USDT,0.70110000,0.70560000,0.69570000,0.70430000,1881430.00000000,1319385.04560000,4598
1650909600000,2022-04-25 18:00:00,ALGO/USDT,0.69240000,0.70490000,0.69010000,0.70100000,1837985.00000000,1280601.48510000,4904
1650906000000,2022-04-25 17:00:00,ALGO/USDT,0.68780000,0.69280000,0.68720000,0.69220000,1265785.00000000,873591.97880000,2874
1650902400000,2022-04-25 16:00:00,ALGO/USDT,0.67890000,0.69100000,0.67780000,0.68770000,1380235.00000000,947207.65620000,3825
1650898800000,2022-04-25 15:00:00,ALGO/USDT,0.67800000,0.68470000,0.67700000,0.67900000,1000610.00000000,681724.50150000,2824
1650895200000,2022-04-25 14:00:00,ALGO/USDT,0.67020000,0.68430000,0.67020000,0.67790000,3827047.00000000,2595935.90250000,9935
1650891600000,2022-04-25 13:00:00,ALGO/USDT,0.67120000,0.67580000,0.66400000,0.67030000,1947135.00000000,1304966.72250000,4917
1650888000000,2022-04-25 12:00:00,ALGO/USDT,0.66960000,0.67440000,0.66880000,0.67110000,1142114.00000000,767387.29580000,3303
1650884400000,2022-04-25 11:00:00,ALGO/USDT,0.65890000,0.66980000,0.65670000,0.66960000,1373377.00000000,910354.03950000,4027
1650880800000,2022-04-25 10:00:00,ALGO/USDT,0.66140000,0.66330000,0.65760000,0.65900000,2125395.00000000,1403466.18960000,3902
1650877200000,2022-04-25 09:00:00,ALGO/USDT,0.65910000,0.66710000,0.65540000,0.66160000,3959672.00000000,2618518.13810000,7443
1650873600000,2022-04-25 08:00:00,ALGO/USDT,0.66210000,0.66620000,0.65890000,0.65910000,1706485.00000000,1131944.82554200,3968
1650870000000,2022-04-25 07:00:00,ALGO/USDT,0.67110000,0.67140000,0.66000000,0.66200000,3604542.88000000,2396565.59270000,9426
1650866400000,2022-04-25 06:00:00,ALGO/USDT,0.68440000,0.68480000,0.66950000,0.67090000,2325385.04000000,1575284.83990000,6352
1650862800000,2022-04-25 05:00:00,ALGO/USDT,0.69300000,0.69440000,0.68410000,0.68420000,2051627.00000000,1414232.06670000,5438
1650859200000,2022-04-25 04:00:00,ALGO/USDT,0.69490000,0.69670000,0.69230000,0.69300000,365160.00000000,253525.09330000,1244
1650855600000,2022-04-25 03:00:00,ALGO/USDT,0.68940000,0.69700000,0.68940000,0.69490000,520318.00000000,361026.24290000,1769
1650852000000,2022-04-25 02:00:00,ALGO/USDT,0.68940000,0.69150000,0.68750000,0.68930000,635319.00000000,437878.69670000,1727
1650848400000,2022-04-25 01:00:00,ALGO/USDT,0.68180000,0.69070000,0.67930000,0.68940000,1588746.00000000,1086317.90010000,4632
1650844800000,2022-04-25 00:00:00,ALGO/USDT,0.70090000,0.70270000,0.67750000,0.68160000,3888458.00000000,2673009.68660000,11353
1650841200000,2022-04-24 23:00:00,ALGO/USDT,0.70440000,0.70530000,0.69900000,0.70110000,538602.00000000,378301.12540000,1560
1650837600000,2022-04-24 22:00:00,ALGO/USDT,0.70730000,0.71060000,0.70440000,0.70480000,420561.00000000,297553.43810000,1262
1650834000000,2022-04-24 21:00:00,ALGO/USDT,0.70580000,0.70790000,0.70470000,0.70740000,198281.00000000,139984.24950000,814
1650830400000,2022-04-24 20:00:00,ALGO/USDT,0.70910000,0.71020000,0.70400000,0.70590000,527501.00000000,372748.98970000,1539
1650826800000,2022-04-24 19:00:00,ALGO/USDT,0.70760000,0.71240000,0.70760000,0.70900000,426644.00000000,302933.56290000,1594
1650823200000,2022-04-24 18:00:00,ALGO/USDT,0.70090000,0.70780000,0.70040000,0.70770000,380110.00000000,267847.05690000,1336
1650819600000,2022-04-24 17:00:00,ALGO/USDT,0.70200000,0.70270000,0.69670000,0.70090000,805350.00000000,562954.70430000,2380
1650816000000,2022-04-24 16:00:00,ALGO/USDT,0.70630000,0.70730000,0.69700000,0.70210000,1394856.00000000,978840.05180000,4094
1650812400000,2022-04-24 15:00:00,ALGO/USDT,0.70960000,0.71060000,0.70420000,0.70630000,548973.00000000,387695.73830000,1464
1650808800000,2022-04-24 14:00:00,ALGO/USDT,0.70650000,0.71080000,0.70170000,0.70940000,628901.00000000,444466.99280000,1871
1650805200000,2022-04-24 13:00:00,ALGO/USDT,0.70620000,0.70690000,0.70150000,0.70680000,1561428.00000000,1099973.64200000,3224
1650801600000,2022-04-24 12:00:00,ALGO/USDT,0.70730000,0.70910000,0.70510000,0.70640000,452890.00000000,320064.64290000,1270
1650798000000,2022-04-24 11:00:00,ALGO/USDT,0.71120000,0.71120000,0.70460000,0.70730000,452200.00000000,320156.46610000,1399
1650794400000,2022-04-24 10:00:00,ALGO/USDT,0.70880000,0.71120000,0.70830000,0.71120000,405998.00000000,288101.15110000,1194
1650790800000,2022-04-24 09:00:00,ALGO/USDT,0.70850000,0.71080000,0.70750000,0.70900000,269025.00000000,190839.03430000,921
1650787200000,2022-04-24 08:00:00,ALGO/USDT,0.70900000,0.71100000,0.70840000,0.70860000,322062.00000000,228518.14290000,955
1650783600000,2022-04-24 07:00:00,ALGO/USDT,0.70910000,0.71040000,0.70780000,0.70890000,272567.00000000,193329.81750000,970
1650780000000,2022-04-24 06:00:00,ALGO/USDT,0.70850000,0.71140000,0.70820000,0.70910000,301665.00000000,214068.31650000,1060
1650776400000,2022-04-24 05:00:00,ALGO/USDT,0.70960000,0.71050000,0.70830000,0.70850000,208825.00000000,148101.83830000,789
1650772800000,2022-04-24 04:00:00,ALGO/USDT,0.71260000,0.71430000,0.70930000,0.70980000,330154.00000000,235018.29800000,1097
1650769200000,2022-04-24 03:00:00,ALGO/USDT,0.71010000,0.71440000,0.70950000,0.71260000,617975.00000000,440304.06130000,2093
1650765600000,2022-04-24 02:00:00,ALGO/USDT,0.70900000,0.71180000,0.70800000,0.71010000,240995.00000000,171123.84440000,966
1650762000000,2022-04-24 01:00:00,ALGO/USDT,0.70950000,0.71350000,0.70910000,0.70910000,512376.00000000,364605.29150000,1367
1650758400000,2022-04-24 00:00:00,ALGO/USDT,0.70730000,0.71270000,0.70680000,0.70960000,971094.00000000,689889.26600000,2480
1650754800000,2022-04-23 23:00:00,ALGO/USDT,0.71090000,0.71210000,0.70370000,0.70740000,1473411.00000000,1044173.89560000,3848
1650751200000,2022-04-23 22:00:00,ALGO/USDT,0.71560000,0.71620000,0.71020000,0.71080000,979406.00000000,699120.52620000,1807
1650747600000,2022-04-23 21:00:00,ALGO/USDT,0.71460000,0.71660000,0.71460000,0.71550000,312942.00000000,223926.45580000,989
1650744000000,2022-04-23 20:00:00,ALGO/USDT,0.71280000,0.71530000,0.71250000,0.71450000,317651.00000000,226802.19680000,993
1650740400000,2022-04-23 19:00:00,ALGO/USDT,0.71080000,0.71340000,0.71010000,0.71270000,562898.00000000,400629.73010000,1468
1650736800000,2022-04-23 18:00:00,ALGO/USDT,0.71510000,0.71560000,0.71000000,0.71090000,688058.00000000,490491.94750000,1938
1650733200000,2022-04-23 17:00:00,ALGO/USDT,0.71690000,0.71690000,0.71250000,0.71510000,637291.00000000,455296.02440000,2076
1650729600000,2022-04-23 16:00:00,ALGO/USDT,0.71720000,0.72010000,0.71570000,0.71700000,1282648.00000000,920555.45510000,2959
1650726000000,2022-04-23 15:00:00,ALGO/USDT,0.72090000,0.72110000,0.71600000,0.71720000,1049861.00000000,754438.23120000,2161
1650722400000,2022-04-23 14:00:00,ALGO/USDT,0.72080000,0.72320000,0.71970000,0.72090000,727743.00000000,525140.42380000,1978
1650718800000,2022-04-23 13:00:00,ALGO/USDT,0.71930000,0.72270000,0.71800000,0.72070000,623086.00000000,448831.65190000,2045
1650715200000,2022-04-23 12:00:00,ALGO/USDT,0.72040000,0.72140000,0.71430000,0.71920000,636533.00000000,457379.61820000,2063
1650711600000,2022-04-23 11:00:00,ALGO/USDT,0.71990000,0.72280000,0.71930000,0.72060000,416548.00000000,300379.71830000,1187
1650708000000,2022-04-23 10:00:00,ALGO/USDT,0.71910000,0.72090000,0.71840000,0.71980000,533463.00000000,383991.40410000,1420
1650704400000,2022-04-23 09:00:00,ALGO/USDT,0.72090000,0.72180000,0.71780000,0.71880000,505751.00000000,363945.95460000,1447
1650700800000,2022-04-23 08:00:00,ALGO/USDT,0.71890000,0.72300000,0.71580000,0.72080000,738426.00000000,531235.34380000,2193
1650697200000,2022-04-23 07:00:00,ALGO/USDT,0.71560000,0.71990000,0.71510000,0.71890000,507740.00000000,364142.40950000,1549
1650693600000,2022-04-23 06:00:00,ALGO/USDT,0.71420000,0.71770000,0.71380000,0.71570000,548158.00000000,392475.06720000,1548
1650690000000,2022-04-23 05:00:00,ALGO/USDT,0.71280000,0.71630000,0.71210000,0.71420000,392055.00000000,279957.58740000,1322
1650686400000,2022-04-23 04:00:00,ALGO/USDT,0.71580000,0.72010000,0.70530000,0.71280000,1217379.00000000,865796.66520000,4238
1650682800000,2022-04-23 03:00:00,ALGO/USDT,0.71580000,0.71680000,0.71210000,0.71600000,728792.00000000,520783.67050000,2134
1650679200000,2022-04-23 02:00:00,ALGO/USDT,0.71970000,0.71970000,0.71400000,0.71590000,521938.00000000,374132.87960000,1760
1650675600000,2022-04-23 01:00:00,ALGO/USDT,0.71620000,0.72250000,0.71620000,0.71980000,486916.00000000,350514.52540000,1547
1650672000000,2022-04-23 00:00:00,ALGO/USDT,0.71910000,0.72370000,0.71600000,0.71660000,475353.00000000,342091.35080000,1836
1650668400000,2022-04-22 23:00:00,ALGO/USDT,0.71860000,0.72340000,0.71750000,0.71910000,514718.00000000,370784.96890000,1426
1650664800000,2022-04-22 22:00:00,ALGO/USDT,0.72090000,0.72100000,0.71380000,0.71860000,479704.00000000,344223.62280000,1691
1650661200000,2022-04-22 21:00:00,ALGO/USDT,0.72630000,0.72680000,0.72050000,0.72110000,379815.00000000,274772.22050000,1125
1650657600000,2022-04-22 20:00:00,ALGO/USDT,0.71960000,0.72650000,0.71870000,0.72630000,556248.00000000,401776.64760000,1616
1650654000000,2022-04-22 19:00:00,ALGO/USDT,0.72330000,0.72830000,0.71850000,0.71950000,620931.00000000,449255.38030000,2169
1650650400000,2022-04-22 18:00:00,ALGO/USDT,0.71940000,0.72620000,0.71730000,0.72310000,808827.00000000,584465.10580000,2569
1650646800000,2022-04-22 17:00:00,ALGO/USDT,0.71730000,0.72340000,0.71570000,0.71930000,753386.00000000,543096.20900000,2123
1650643200000,2022-04-22 16:00:00,ALGO/USDT,0.71550000,0.72220000,0.71150000,0.71780000,1241752.00000000,890621.38200000,3524
